CROPS,SOIL,SEASON,TEMP,HUMIDITY
Maize,Red soil,Rainy,20.1,78.4
Maize,Red soil,Rainy,25.4,61.2
Maize,Red soil,Rainy,18.5,65.1
Maize,Red soil,Rainy,25.1,81.9
Maize,Red soil,Rainy,21.4,65.5
Maize,Red soil,Rainy,25.4,84.6
Maize,Red soil,Rainy,23.4,74.4
Maize,Red soil,Rainy,20.8,61
Maize,Red soil,Rainy,22.8,74.9
Maize,Red soil,Rainy,24.2,60.9
Maize,Red soil,Rainy,26.4,83.5
Maize,Red soil,Rainy,25.6,81.9
Maize,Red soil,Rainy,22.4,72.9
Maize,Red soil,Rainy,25,82.5
Maize,Red soil,Rainy,18.3,60.6
Maize,Red soil,Rainy,20.8,66.6
Maize,Red soil,Rainy,20.4,79.2
Maize,Red soil,Rainy,18.2,73.4
Maize,Red soil,Rainy,21.1,68.8
Maize,Red soil,Rainy,24.7,82.8
Maize,Red soil,Rainy,19.3,77.6
Maize,Red soil,Rainy,26.1,64.5
Maize,Red soil,Rainy,21.6,84
Maize,Red soil,Rainy,22.2,70.9
Maize,Red soil,Rainy,20.2,79.3
Maize,Red soil,Rainy,22.8,70.7
Maize,Red soil,Rainy,26.4,75.6
Maize,Red soil,Rainy,22.2,66.8
Maize,Red soil,Rainy,21.1,68.5
Maize,Red soil,Rainy,22.9,81.8
Maize,Red soil,Rainy,26.8,74
Maize,Red soil,Rainy,23.7,68.5
Maize,Red soil,Rainy,24.9,63.5
Maize,Red soil,Rainy,23.4,61.6
Maize,Red soil,Rainy,21.9,66.3
Maize,Red soil,Rainy,26.4,81.3
Maize,Red soil,Rainy,24.8,69.6
Maize,Red soil,Rainy,18.2,79.9
Maize,Red soil,Rainy,20.1,74.1
Maize,Red soil,Rainy,24.7,69.2
Maize,Red soil,Rainy,19.3,68.9
Maize,Red soil,Rainy,24.9,62.3
Maize,Red soil,Rainy,18.7,71.4
Maize,Red soil,Rainy,18.8,76.8
Maize,Red soil,Rainy,24.6,71.7
Maize,Red soil,Rainy,21.4,60.9
Maize,Red soil,Rainy,23.1,73.8
Maize,Red soil,Rainy,21.9,70.4
Maize,Red soil,Rainy,18.3,70
Maize,Red soil,Rainy,21.9,71.1
Maize,Red soil,Rainy,26.9,68.1
Maize,Red soil,Rainy,19.7,63
Maize,Red soil,Rainy,22.5,84.3
Maize,Red soil,Rainy,23.6,67.2
Maize,Red soil,Rainy,18.4,71.9
Maize,Red soil,Rainy,21.4,60.4
Maize,Red soil,Rainy,19.2,60.8
Maize,Red soil,Rainy,19.8,65.9
Maize,Red soil,Rainy,25.8,60.2
Maize,Red soil,Rainy,25.5,75.2
Maize,Red soil,Rainy,23.7,66.7
Maize,Red soil,Rainy,20.6,81.5
Maize,Red soil,Rainy,25.9,70.1
Maize,Red soil,Rainy,20.6,62.3
Maize,Red soil,Rainy,18.1,78.6
Maize,Red soil,Rainy,22.2,65.5
Maize,Red soil,Rainy,21.9,77
Maize,Red soil,Rainy,22.7,69.4
Maize,Red soil,Rainy,23.4,69.6
Maize,Red soil,Rainy,23.3,64.9
Maize,Red soil,Rainy,22.1,61.7
Maize,Red soil,Rainy,23.1,75.1
Maize,Red soil,Rainy,20.2,63.2
Maize,Red soil,Rainy,21.3,73.8
Maize,Red soil,Rainy,25.3,82
Maize,Red soil,Rainy,24.6,72.4
Maize,Red soil,Rainy,23.8,60.9
Maize,Red soil,Rainy,23.3,80.4
Maize,Red soil,Rainy,19.3,63.5
Maize,Red soil,Rainy,18.5,67.5
Maize,Red soil,Rainy,25,62.8
Maize,Red soil,Rainy,18.3,71.6
Maize,Red soil,Rainy,22.5,70.7
Maize,Red soil,Rainy,25.8,81.4
Maize,Red soil,Rainy,22.1,78.3
Maize,Red soil,Rainy,22.4,60.6
Maize,Red soil,Rainy,21.1,69.6
Maize,Red soil,Rainy,18.2,78
Maize,Red soil,Rainy,23.5,84.8
Maize,Red soil,Rainy,21.4,78.8
Maize,Red soil,Rainy,20.9,78.7
Maize,Red soil,Rainy,21,64.2
Maize,Red soil,Rainy,19.9,67.4
Maize,Red soil,Rainy,26.4,84.8
Maize,Red soil,Rainy,24.7,61.2
Maize,Red soil,Rainy,24.5,84.7
Maize,Red soil,Rainy,24.8,77.4
Maize,Red soil,Rainy,20.5,72.1
Maize,Red soil,Rainy,26.9,71.1
Maize,Red soil,Rainy,23.7,83.2
Maize,Red soil,Rainy,22,66.7
Maize,Red soil,Rainy,25.2,75.8
Maize,Red soil,Rainy,20,60.8
Maize,Red soil,Rainy,26.4,72.4
Maize,Red soil,Rainy,25,63.5
Maize,Red soil,Rainy,18.4,80.5
Maize,Red soil,Rainy,23.1,75
Maize,Red soil,Rainy,26.8,64.2
Maize,Red soil,Rainy,18.9,68
Maize,Red soil,Rainy,25.5,83.8
Maize,Red soil,Rainy,19.1,80.9
Maize,Red soil,Rainy,22.5,80.9
Maize,Red soil,Rainy,18.9,71.5
Maize,Red soil,Rainy,25.4,70.5
Maize,Red soil,Rainy,22.2,74.2
Maize,Red soil,Rainy,21.4,73.6
Maize,Red soil,Rainy,26,73.8
Maize,Red soil,Rainy,26.7,83.5
Maize,Red soil,Rainy,24.9,72.1
Maize,Red soil,Rainy,25.8,82.5
Maize,Red soil,Rainy,21.7,67.2
Maize,Red soil,Rainy,22.8,65.5
Maize,Red soil,Rainy,24.2,61.3
Maize,Red soil,Rainy,18.3,70.7
Maize,Red soil,Rainy,25.9,80.6
Maize,Red soil,Rainy,23.7,67.1
Maize,Red soil,Rainy,23.4,69.5
Maize,Red soil,Rainy,26.6,65.9
Maize,Red soil,Rainy,22.7,77.2
Maize,Red soil,Rainy,25.9,73.8
Maize,Red soil,Rainy,18.4,73.6
Maize,Red soil,Rainy,23.4,81.6
Maize,Red soil,Rainy,24.4,69.5
Maize,Red soil,Rainy,22.8,73.6
Maize,Red soil,Rainy,26.4,80.2
Maize,Red soil,Rainy,20.1,74.2
Maize,Red soil,Rainy,19.3,71.5
Maize,Red soil,Rainy,27,84.4
Maize,Red soil,Rainy,25.4,64.6
Maize,Red soil,Rainy,20.5,82.3
Maize,Red soil,Rainy,26.1,69.2
Maize,Red soil,Rainy,25.2,60.7
Maize,Red soil,Rainy,18.8,70.9
Maize,Red soil,Rainy,21.5,83.2
Maize,Red soil,Rainy,22.4,73.3
Maize,Red soil,Rainy,23.6,71.2
Maize,Red soil,Rainy,24.8,80.6
Maize,Red soil,Rainy,23.8,81.8
Maize,Red soil,Rainy,26.9,83.9
Maize,Red soil,Rainy,23.7,78.9
Maize,Red soil,Rainy,20.4,67.7
Maize,Red soil,Rainy,20.5,64.8
Maize,Red soil,Rainy,19,83
Maize,Red soil,Rainy,18.2,65.6
Maize,Red soil,Rainy,24.5,76.1
Maize,Red soil,Rainy,18.5,81.1
Maize,Red soil,Rainy,22.3,68.2
Maize,Red soil,Rainy,25.3,79.2
Maize,Red soil,Rainy,23.2,67.2
Maize,Red soil,Rainy,25,80.7
Maize,Red soil,Rainy,24,69.1
Maize,Red soil,Rainy,21.7,73.1
Maize,Red soil,Rainy,22.2,62.1
Maize,Red soil,Rainy,19.9,68.3
Maize,Red soil,Rainy,23,72.7
Maize,Red soil,Rainy,20,70.8
Maize,Red soil,Rainy,24.5,72.9
Maize,Red soil,Rainy,19,61.1
Maize,Red soil,Rainy,21,65.4
Maize,Red soil,Rainy,19.3,74.3
Maize,Red soil,Rainy,20.6,78.1
Maize,Red soil,Rainy,19.7,65
Maize,Red soil,Rainy,21.8,69.7
Maize,Red soil,Rainy,20.8,84.8
Maize,Red soil,Rainy,22,83.2
Maize,Red soil,Rainy,18.2,68.1
Maize,Red soil,Rainy,25.3,71.6
Maize,Red soil,Rainy,20.9,78.4
Maize,Red soil,Rainy,24.9,69.3
Maize,Red soil,Rainy,21.9,72.1
Maize,Red soil,Rainy,24.7,63.1
Maize,Red soil,Rainy,18.5,80.4
Maize,Red soil,Rainy,22.6,71.2
Maize,Red soil,Rainy,22,71.1
Maize,Red soil,Rainy,25.3,84.3
Maize,Red soil,Rainy,25.7,65.9
Maize,Red soil,Rainy,26.9,81.7
Maize,Red soil,Rainy,23.9,78.7
Maize,Red soil,Rainy,24.3,69.2
Maize,Red soil,Rainy,21.5,70.4
Maize,Red soil,Rainy,25.3,66.3
Maize,Red soil,Rainy,22.6,71.1
Maize,Red soil,Rainy,24.7,79.2
Maize,Red soil,Rainy,20.8,83
Maize,Red soil,Rainy,19,60.5
Maize,Red soil,Rainy,24.4,68.4
Maize,Red soil,Rainy,18.6,62.4
Maize,Red soil,Rainy,25.4,62.5
Maize,Red soil,Rainy,22.4,82.4
Maize,Red soil,Rainy,22,60.5
Maize,Red soil,Rainy,22.2,67.7
Maize,Red soil,Rainy,21.2,74.6
Maize,Red soil,Rainy,21.3,79.7
Maize,Red soil,Rainy,18.4,62.2
Maize,Red soil,Rainy,24.5,71
Maize,Red soil,Rainy,24.3,75.5
Maize,Red soil,Rainy,20.6,75.5
Maize,Red soil,Rainy,25.4,60.8
Maize,Red soil,Rainy,21.2,72.4
Maize,Red soil,Rainy,22.3,71.4
Maize,Red soil,Rainy,23.9,82.8
Maize,Red soil,Rainy,22.3,68.4
Maize,Red soil,Rainy,22.8,75.6
Maize,Red soil,Rainy,26.1,82.4
Maize,Red soil,Rainy,23.2,64.7
Maize,Red soil,Rainy,19.9,83
Maize,Red soil,Rainy,21.5,78.1
Maize,Red soil,Rainy,20.5,67
Maize,Red soil,Rainy,21,72
Maize,Red soil,Rainy,23.8,78.7
Maize,Red soil,Rainy,22.6,68.3
Maize,Red soil,Rainy,26.6,60.4
Maize,Red soil,Rainy,25.2,73.5
Maize,Red soil,Rainy,24.2,62.7
Maize,Red soil,Rainy,25.2,62.6
Maize,Red soil,Rainy,21.5,62.7
Maize,Red soil,Rainy,21.3,64.6
Maize,Red soil,Rainy,25.1,70
Maize,Red soil,Rainy,20.6,67.5
Maize,Red soil,Rainy,20.2,80.9
Maize,Red soil,Rainy,22.9,66
Maize,Red soil,Rainy,18.5,62.7
Maize,Red soil,Rainy,21,71.7
Maize,Red soil,Rainy,25.7,80.1
Maize,Red soil,Rainy,21.8,81.5
Maize,Red soil,Rainy,21.4,77.9
Maize,Red soil,Rainy,19.5,79
Maize,Red soil,Rainy,19.5,62
Maize,Red soil,Rainy,25,76.4
Maize,Red soil,Rainy,22.8,80.7
Maize,Red soil,Rainy,22.9,73.1
Maize,Red soil,Rainy,22.8,76.1
Maize,Red soil,Rainy,19.8,80.8
Maize,Red soil,Rainy,18.8,64.7
Maize,Red soil,Rainy,20,62
Maize,Red soil,Rainy,21.5,65.2
Maize,Red soil,Rainy,24.4,66.1
Maize,Red soil,Rainy,23.3,82.1
Maize,Red soil,Rainy,21.7,76.9
Maize,Red soil,Rainy,21.8,80.4
Maize,Red soil,Rainy,20.3,75.3
Maize,Red soil,Rainy,19.1,72.2
Maize,Red soil,Rainy,24.8,84.4
Maize,Red soil,Rainy,26.6,64.7
Maize,Red soil,Rainy,26.4,77.6
Maize,Red soil,Rainy,25.6,81.4
Maize,Red soil,Rainy,19.1,74.1
Maize,Red soil,Rainy,18.2,63.3
Maize,Red soil,Rainy,25.3,70.2
Maize,Red soil,Rainy,24.1,71.7
Maize,Red soil,Rainy,25.7,84.4
Maize,Red soil,Rainy,20.1,72.9
Maize,Red soil,Rainy,25.1,81.8
Maize,Red soil,Rainy,20.9,75.9
Maize,Red soil,Rainy,26.8,84.4
Maize,Red soil,Rainy,26.2,64.7
Maize,Red soil,Rainy,23.5,71
Maize,Red soil,Rainy,20.6,81.7
Maize,Red soil,Rainy,20.9,63.3
Maize,Red soil,Rainy,26.2,84.8
Maize,Red soil,Rainy,22.1,68
Maize,Red soil,Rainy,25.8,60.9
Maize,Red soil,Rainy,18.6,67
Maize,Red soil,Rainy,21.8,63.5
Maize,Red soil,Rainy,19.7,70.6
Maize,Red soil,Rainy,24,64.6
Maize,Red soil,Rainy,24.7,84.6
Maize,Red soil,Rainy,22.2,69
Maize,Red soil,Rainy,18.9,77.7
Maize,Red soil,Rainy,24.7,71.1
Maize,Red soil,Rainy,20.5,79.8
Maize,Red soil,Rainy,21.4,67.2
Maize,Red soil,Rainy,23.7,83.8
Maize,Red soil,Rainy,22.5,65.4
Maize,Red soil,Rainy,20.9,63.8
Maize,Red soil,Rainy,19.8,61
Maize,Red soil,Rainy,26.9,65.1
Maize,Red soil,Rainy,19.2,74.4
Maize,Red soil,Rainy,22.2,77.7
Maize,Red soil,Rainy,26.2,62.6
Maize,Red soil,Rainy,24.2,81.8
Maize,Red soil,Rainy,25.4,70.7
Maize,Red soil,Rainy,23.2,78.1
Maize,Red soil,Rainy,25.9,67.2
Maize,Red soil,Rainy,20.4,70.7
Maize,Red soil,Rainy,23.8,82.9
Maize,Red soil,Rainy,20.2,67.5
Maize,Red soil,Rainy,21.6,77.4
Maize,Red soil,Rainy,24.5,60.2
Maize,Red soil,Rainy,24.8,70.2
Maize,Red soil,Rainy,18.8,68.5
Maize,Red soil,Rainy,20,77.1
Maize,Red soil,Rainy,24.3,77.5
Maize,Red soil,Rainy,23.5,71.7
Maize,Red soil,Rainy,22,64.3
Maize,Red soil,Rainy,25.9,69.8
Maize,Red soil,Rainy,26,70.8
Maize,Red soil,Rainy,20.4,60.5
Maize,Red soil,Rainy,19.4,68.2
Maize,Red soil,Rainy,22.3,67.4
Maize,Red soil,Rainy,18.8,71.7
Maize,Red soil,Rainy,19.2,84.6
Maize,Red soil,Rainy,21.5,81.5
Maize,Red soil,Rainy,18.2,76.9
Maize,Red soil,Rainy,19.7,62.6
Maize,Red soil,Rainy,19.5,71.5
Maize,Red soil,Rainy,24.2,66.3
Maize,Red soil,Rainy,20.4,79
Maize,Red soil,Rainy,18.3,69.9
Maize,Red soil,Rainy,19.7,66.5
Maize,Red soil,Rainy,24.7,69.8
Maize,Red soil,Rainy,19.5,84.6
Maize,Red soil,Rainy,22.6,84.2
Maize,Red soil,Rainy,25.2,63.5
Maize,Red soil,Rainy,20.4,80.7
Maize,Red soil,Rainy,22.9,82.6
Maize,Red soil,Rainy,20.1,80.1
Maize,Red soil,Rainy,22.5,79.1
Maize,Red soil,Rainy,19.2,82.9
Maize,Red soil,Rainy,26.9,60.4
Maize,Red soil,Rainy,22,81.6
Maize,Red soil,Rainy,20.5,68.2
Maize,Red soil,Rainy,18.6,80.3
Maize,Red soil,Rainy,18.3,83
Maize,Red soil,Rainy,25.8,60.6
Maize,Red soil,Rainy,22.7,79.1
Maize,Red soil,Rainy,18.4,67.3
Maize,Red soil,Rainy,20,63.1
Maize,Red soil,Rainy,19.2,60.1
Maize,Red soil,Rainy,22.4,69.9
Maize,Red soil,Rainy,18.2,65.5
Maize,Red soil,Rainy,21.3,71.9
Maize,Red soil,Rainy,24.6,83.4
Maize,Red soil,Rainy,22.1,70.4
Maize,Red soil,Rainy,23.9,64.3
Maize,Red soil,Rainy,24.6,73.2
Maize,Red soil,Rainy,22.9,72.5
Maize,Red soil,Rainy,19.8,64
Maize,Red soil,Rainy,19.5,68.2
Maize,Red soil,Rainy,25.8,71.6
Maize,Red soil,Rainy,18.7,65.5
Maize,Red soil,Rainy,19.5,80.6
Maize,Red soil,Rainy,20.9,71.6
Maize,Red soil,Rainy,25.5,80.7
Maize,Red soil,Rainy,20.4,82.8
Maize,Red soil,Rainy,20.3,65.5
Maize,Red soil,Rainy,19.7,66
Maize,Red soil,Rainy,22.5,74.4
Maize,Red soil,Rainy,23.9,82.6
Maize,Red soil,Rainy,18.3,76.6
Maize,Red soil,Rainy,19.8,81.6
Maize,Red soil,Rainy,24.1,75.1
Maize,Red soil,Rainy,19.3,84.5
Maize,Red soil,Rainy,26.4,85
Maize,Red soil,Rainy,25,83.2
Maize,Red soil,Rainy,19.3,60
Maize,Red soil,Rainy,22.9,69.9
Maize,Red soil,Rainy,20.1,79
Maize,Red soil,Rainy,19.9,74.9
Maize,Red soil,Rainy,18.8,84.6
Maize,Red soil,Rainy,24,68.7
Maize,Red soil,Rainy,19,60.4
Maize,Red soil,Rainy,21.1,66.9
Maize,Red soil,Rainy,22.3,63.1
Maize,Red soil,Rainy,26.7,72
Maize,Red soil,Rainy,23.6,70.9
Maize,Red soil,Rainy,25.9,63.8
Maize,Red soil,Rainy,18.5,61.8
Maize,Red soil,Rainy,18.9,83.9
Maize,Red soil,Rainy,19.8,62.4
Maize,Red soil,Rainy,26.3,71
Maize,Red soil,Rainy,26.2,64.4
Maize,Red soil,Rainy,26.5,63.8
Maize,Red soil,Rainy,18.6,75.7
Maize,Red soil,Rainy,23.2,73.5
Maize,Red soil,Rainy,21.8,74.4
Maize,Red soil,Rainy,25,68.3
Maize,Red soil,Rainy,20.9,80.3
Maize,Red soil,Rainy,25.8,64.3
Maize,Red soil,Rainy,19.9,81.8
Maize,Red soil,Rainy,21.1,83.7
Maize,Red soil,Rainy,23.2,77.6
Maize,Red soil,Rainy,18.6,81.5
Maize,Red soil,Rainy,21,81.3
Maize,Red soil,Rainy,18.9,77.2
Maize,Red soil,Rainy,21.1,66.4
Maize,Red soil,Rainy,24.6,63.5
Maize,Red soil,Rainy,18.3,68.5
Maize,Red soil,Rainy,21.6,72.5
Maize,Red soil,Rainy,22.7,79.4
Maize,Red soil,Rainy,20.8,64.7
Maize,Red soil,Rainy,23.1,82.2
Maize,Red soil,Rainy,20.8,66.3
Maize,Red soil,Rainy,20.9,75.4
Maize,Red soil,Rainy,23,68.5
Maize,Red soil,Rainy,22.8,60.4
Maize,Red soil,Rainy,23.5,81.7
Maize,Red soil,Rainy,20.8,67.7
Maize,Red soil,Rainy,23.4,60.2
Maize,Red soil,Rainy,19.1,65.5
Maize,Red soil,Rainy,19.1,70.2
Maize,Red soil,Rainy,22.4,83.1
Maize,Red soil,Rainy,19.4,81.4
Maize,Red soil,Rainy,18.3,80.4
Maize,Red soil,Rainy,26,70
Maize,Red soil,Rainy,25.5,60.7
Maize,Red soil,Rainy,26.8,75.8
Maize,Red soil,Rainy,26.6,69.5
Maize,Red soil,Rainy,22.3,63.3
Maize,Red soil,Rainy,25.3,68.9
Maize,Red soil,Rainy,24.5,75.5
Maize,Red soil,Rainy,18.5,80.1
Maize,Red soil,Rainy,22,78.9
Maize,Red soil,Rainy,18.7,62.9
Maize,Red soil,Rainy,26.7,64.3
Maize,Red soil,Rainy,23.2,66.3
Maize,Red soil,Rainy,19.5,82.1
Maize,Red soil,Rainy,23.1,71.5
Maize,Red soil,Rainy,21.8,71.6
Maize,Red soil,Rainy,26.3,67.6
Maize,Red soil,Rainy,25.8,81.8
Maize,Red soil,Rainy,22.4,61.9
Maize,Red soil,Rainy,24.7,78.3
Maize,Red soil,Rainy,26.7,83.8
Maize,Red soil,Rainy,23.9,63.4
Maize,Red soil,Rainy,23,77.8
Maize,Red soil,Rainy,26.4,67.9
Maize,Red soil,Rainy,21.1,61.2
Maize,Red soil,Rainy,25.3,72.5
Maize,Red soil,Rainy,26.5,67.4
Maize,Red soil,Rainy,21.5,67
Maize,Red soil,Rainy,19.5,67.6
Maize,Red soil,Rainy,25.5,64.8
Maize,Red soil,Rainy,23.4,70.8
Maize,Red soil,Rainy,18.1,79.5
Maize,Red soil,Rainy,18.7,79.8
Maize,Red soil,Rainy,22.6,78.3
Maize,Red soil,Rainy,25.1,65.8
Maize,Red soil,Rainy,26.9,74
Maize,Red soil,Rainy,22.9,75.5
Maize,Red soil,Rainy,18.2,82.4
Maize,Red soil,Rainy,24,77.9
Maize,Red soil,Rainy,25.9,68.5
Maize,Red soil,Rainy,26.5,79.8
Maize,Red soil,Rainy,25.1,67.7
Maize,Red soil,Rainy,20.1,76.1
Maize,Red soil,Rainy,23.1,68.1
Maize,Red soil,Rainy,18.1,81.8
Maize,Red soil,Rainy,19.7,76.8
Maize,Red soil,Rainy,21.3,78
Maize,Red soil,Rainy,24.3,75.4
Maize,Red soil,Rainy,18.9,62
Maize,Red soil,Rainy,25.4,78.9
Maize,Red soil,Rainy,23.1,72.7
Maize,Red soil,Rainy,23.9,80.9
Maize,Red soil,Rainy,22.3,74.8
Maize,Red soil,Rainy,22.4,80.6
Maize,Red soil,Rainy,24.9,82.8
Maize,Red soil,Rainy,22.5,81.7
Maize,Red soil,Rainy,18.8,75.5
Maize,Red soil,Rainy,26.8,61.2
Maize,Red soil,Rainy,23.1,84.1
Maize,Red soil,Rainy,19.6,81.9
Maize,Red soil,Rainy,26.4,68.7
Maize,Red soil,Rainy,22.8,75.8
Maize,Red soil,Rainy,22.8,84.1
Maize,Red soil,Rainy,20.4,80.5
Maize,Red soil,Rainy,24.9,80.4
Maize,Red soil,Rainy,26.4,85
Maize,Red soil,Rainy,25.2,78.7
Maize,Red soil,Rainy,25.9,81.7
Maize,Red soil,Rainy,23.2,83.6
Maize,Red soil,Rainy,19.6,74.1
Maize,Red soil,Rainy,22.7,84.3
Maize,Red soil,Rainy,19.8,78.8
Maize,Red soil,Rainy,21.7,71.7
Maize,Red soil,Rainy,24.9,82.7
Maize,Red soil,Rainy,22.8,66.7
Maize,Red soil,Rainy,25.1,82.4
Maize,Red soil,Rainy,25.8,74.8
Maize,Red soil,Rainy,23.7,76.4
Maize,Red soil,Rainy,24.3,75.1
Maize,Red soil,Rainy,23.7,60.5
Maize,Red soil,Rainy,19.9,72.6
Maize,Red soil,Rainy,26.6,78.6
Maize,Red soil,Rainy,21.3,71.3
Maize,Red soil,Rainy,22.5,62.3
Maize,Red soil,Rainy,24.1,61.5
Maize,Red soil,Rainy,25.4,74.4
Maize,Red soil,Rainy,21.4,78.1
Maize,Red soil,Rainy,18.2,81.4
Maize,Red soil,Rainy,21.5,60.3
Maize,Red soil,Rainy,22.2,72.2
Maize,Red soil,Rainy,21.3,60.5
Maize,Red soil,Rainy,26.3,65.9
Maize,Red soil,Rainy,20.9,78.9
Maize,Red soil,Rainy,19.6,74.4
Maize,Red soil,Rainy,23.1,69
Maize,Red soil,Rainy,25.1,73.4
Maize,Red soil,Rainy,20.1,78.1
Maize,Red soil,Rainy,25.4,67.1
Maize,Red soil,Rainy,19.7,81.1
Maize,Red soil,Rainy,21.6,73.8
Maize,Red soil,Rainy,24.1,83.5
Maize,Red soil,Rainy,19.5,61.8
Maize,Red soil,Rainy,25.5,77.9
Maize,Red soil,Rainy,22.1,80.7
Maize,Red soil,Rainy,24.2,63.6
Maize,Red soil,Rainy,20.6,61.7
Maize,Red soil,Rainy,24.4,68.5
Maize,Red soil,Rainy,23.7,68
Maize,Red soil,Rainy,18.1,62
Maize,Red soil,Rainy,19,73.1
Maize,Red soil,Rainy,20.4,72.4
Maize,Red soil,Rainy,24,77.6
Maize,Red soil,Rainy,26.3,67.9
Maize,Red soil,Rainy,20.3,77.3
Maize,Red soil,Rainy,19.2,60.4
Maize,Red soil,Rainy,23.8,79.6
Maize,Red soil,Rainy,21.5,80.2
Maize,Red soil,Rainy,18.5,62.3
Maize,Red soil,Rainy,18.7,81.3
Maize,Red soil,Rainy,20.7,78.2
Maize,Red soil,Rainy,24.6,63.2
Maize,Red soil,Rainy,25,60.9
Maize,Red soil,Rainy,21.3,80.8
Maize,Red soil,Rainy,18.4,61.2
Maize,Red soil,Rainy,24.6,60.1
Maize,Red soil,Rainy,18.6,69.3
Maize,Red soil,Rainy,19.1,69.5
Maize,Red soil,Rainy,20.7,62.6
Maize,Red soil,Rainy,20.8,73.6
Maize,Red soil,Rainy,20,64.2
Maize,Red soil,Rainy,24,75.2
Maize,Red soil,Rainy,23.9,73.7
Maize,Red soil,Rainy,24.1,80.7
Maize,Red soil,Rainy,24.2,74.7
Maize,Red soil,Rainy,21.3,78.2
Maize,Red soil,Rainy,19.5,66.6
Maize,Red soil,Rainy,21.8,66.6
Maize,Red soil,Rainy,19.9,71.1
Maize,Red soil,Rainy,24.7,74.3
Maize,Red soil,Rainy,24.7,64.1
Maize,Red soil,Rainy,24,83.5
Maize,Red soil,Rainy,23.4,83.5
Maize,Red soil,Rainy,18.4,75.8
Maize,Red soil,Rainy,19.4,81.9
Maize,Red soil,Rainy,19.8,84.1
Maize,Red soil,Rainy,24.5,72
Maize,Red soil,Rainy,26.1,67.2
Maize,Red soil,Rainy,24.1,80.2
Maize,Red soil,Rainy,24.7,81.2
Maize,Red soil,Rainy,26.8,66.4
Maize,Red soil,Rainy,20.3,72.7
Maize,Red soil,Rainy,22,84.3
Maize,Red soil,Rainy,25.4,60.3
Maize,Red soil,Rainy,21.7,65.3
Maize,Red soil,Rainy,22.4,65.8
Maize,Red soil,Rainy,24.4,81.6
Maize,Red soil,Rainy,25.5,76.4
Maize,Red soil,Rainy,24.5,77.3
Maize,Red soil,Rainy,23.8,72.5
Maize,Red soil,Rainy,20,76.7
Maize,Red soil,Rainy,26.4,74.4
Maize,Red soil,Rainy,20.9,64.2
Maize,Red soil,Rainy,19.7,83.9
Maize,Red soil,Rainy,19.2,81.7
Maize,Red soil,Rainy,23.1,62.4
Maize,Red soil,Rainy,18.3,64.7
Maize,Red soil,Rainy,21.7,64.2
Maize,Red soil,Rainy,20.1,83.3
Maize,Red soil,Rainy,22,76.5
Maize,Red soil,Rainy,24.2,69
Maize,Red soil,Rainy,24.3,84.3
Maize,Red soil,Rainy,21.1,66.4
Maize,Red soil,Rainy,26.6,69
Maize,Red soil,Rainy,22.1,61.7
Maize,Red soil,Rainy,25.8,77.2
Maize,Red soil,Rainy,26,63.4
Maize,Red soil,Rainy,22.7,75.7
Maize,Red soil,Rainy,24.3,76.8
Maize,Red soil,Rainy,20.8,72.6
Maize,Red soil,Rainy,26.1,76.8
Maize,Red soil,Rainy,21.5,64.5
Maize,Red soil,Rainy,23.4,70.1
Maize,Red soil,Rainy,20.1,69.3
Maize,Red soil,Rainy,26.8,78.2
Maize,Red soil,Rainy,24,83.8
Maize,Red soil,Rainy,22.1,69.7
Maize,Red soil,Rainy,22,73.7
Maize,Red soil,Rainy,22.9,72.8
Maize,Red soil,Rainy,22.1,68.4
Maize,Red soil,Rainy,22.6,81.9
Maize,Red soil,Rainy,21.1,60.6
Maize,Red soil,Rainy,21.1,66.1
Maize,Red soil,Rainy,26.6,84.9
Maize,Red soil,Rainy,22.3,75
Maize,Red soil,Rainy,22.6,81.5
Maize,Red soil,Rainy,26.8,84.9
Maize,Red soil,Rainy,21.8,63.6
Maize,Red soil,Rainy,25.7,71.9
Maize,Red soil,Rainy,19.4,81.5
Maize,Red soil,Rainy,25,66.2
Maize,Red soil,Rainy,19,60.3
Maize,Red soil,Rainy,22.6,78.8
Maize,Red soil,Rainy,20.5,71.4
Maize,Red soil,Rainy,18.4,77.3
Maize,Red soil,Rainy,18.1,78.1
Maize,Red soil,Rainy,25.8,79.9
Maize,Red soil,Rainy,22.9,80.5
Maize,Red soil,Rainy,23.4,63.4
Maize,Red soil,Rainy,18.8,84.2
Maize,Red soil,Rainy,25.1,83.9
Maize,Red soil,Rainy,24.9,78.5
Maize,Red soil,Rainy,21.4,70.6
Maize,Red soil,Rainy,19.4,70.4
Maize,Red soil,Rainy,20.3,77.4
Maize,Red soil,Rainy,24.1,79.9
Maize,Red soil,Rainy,26.5,82.5
Maize,Red soil,Rainy,22.4,68.2
Maize,Red soil,Rainy,18.4,66.5
Maize,Red soil,Rainy,23.9,81.2
Maize,Red soil,Rainy,21.1,64.7
Maize,Red soil,Rainy,26.3,70.2
Maize,Red soil,Rainy,22.7,76.9
Maize,Red soil,Rainy,22.1,67
Maize,Red soil,Rainy,18.4,79.4
Maize,Red soil,Rainy,21.6,77.9
Maize,Red soil,Rainy,22.1,80.9
Maize,Red soil,Rainy,26.5,84.7
Maize,Red soil,Rainy,22.7,84.6
Maize,Red soil,Rainy,22.8,68.8
Maize,Red soil,Rainy,24.9,83
Maize,Red soil,Rainy,26.1,64.6
